season,playerId,player,teamId,drbl100_400,drbl100_full,deltaDRBL,absoluteDeltaDRBL,rank400,rankFull,rankChange,P400,PFull,LN400,LNFull,B400,BFull,fused400,fusedFull,posterior400,posteriorFull,war400,warFull,poss400,possFull
2025-26,1629639,Tyler Herro,1610612748,1.82,1,-0.8200000000000001,0.8200000000000001,3,15,-12,3.36,0.94,-0.08,-0.33,-0.03,-0.25,2.26,1.04,1.8195,0.9951,0.83,1.45,677,4431
2025-26,203932,Aaron Gordon,1610612743,2.15,0.67,-1.48,1.48,2,44,-42,2.46,0.99,3.74,3.37,-0.07,0.05,2.4344,0.7,2.1505,0.668,1.41,1.44,1515,4176
2025-26,1630549,Day'Ron Sharpe,1610612751,-0.36,0.41,0.77,0.77,357,82,275,-0.23,0.88,0.77,0.78,0.12,0.12,-0.41,0.43,-0.3647,0.4124,0.05,1.43,1572,4696
2025-26,1630538,Bones Hyland,1610612750,0.33,0.11,-0.22000000000000003,0.22000000000000003,100,176,-76,1.4,0.81,0.12,-1.61,-0.19,-0.22,0.41,0.11,0.3319,0.1057,0.51,1.4,945,4951
2025-26,1629004,Svi Mykhailiuk,1610612762,-0.07,0.08,0.15000000000000002,0.15000000000000002,251,200,51,0.88,0.8,0.9,2.72,-0.23,-0.35,-0.08,0.08,-0.0746,0.0769,0.63,1.39,2757,4971
2025-26,1627783,Pascal Siakam,1610612754,0.3,0.1,-0.19999999999999998,0.19999999999999998,105,185,-80,0.88,0.46,2.69,1.99,0.27,-0.02,0.32,0.1,0.3036,0.0978,0.85,1.37,3599,8690
2025-26,1628960,Grayson Allen,1610612756,0.68,0.14,-0.54,0.54,38,167,-129,0.49,0.65,1.69,2.04,0.15,0,0.74,0.14,0.6811,0.1355,0.27,1.35,2072,6039
2025-26,1642270,Donovan Clingan,1610612757,0.53,0.37,-0.16000000000000003,0.16000000000000003,60,90,-30,0.62,0.44,-1.28,-1.15,0.35,0.17,0.57,0.38,0.5277,0.3716,0.2,1.33,2519,8850
2025-26,1629048,Goga Bitadze,1610612753,0.48,0.46,-0.019999999999999962,0.019999999999999962,71,73,-2,1.2,0.98,1.15,-0.54,-0.02,0.01,0.53,0.48,0.477,0.4565,0.85,1.33,1797,3878
2025-26,1626171,Bobby Portis,1610612749,-0.59,-0.02,0.57,0.57,410,244,166,-0.32,0.57,-1.55,-0.17,-0.08,-0.27,-0.64,-0.02,-0.594,-0.0194,0.27,1.29,2668,6650
2025-26,1631323,Simone Fontecchio,1610612748,-0.03,0.27,0.30000000000000004,0.30000000000000004,235,115,120,0.17,0.74,-3.57,-0.73,-0.17,-0.12,-0.03,0.28,-0.0276,0.2693,0.14,1.29,2220,5031
2025-26,1630559,Austin Reaves,1610612747,0.73,0.27,-0.45999999999999996,0.45999999999999996,32,116,-84,1.17,0.51,1.85,0.41,-0.04,-0.05,0.77,0.28,0.7252,0.2725,1.08,1.28,3125,7310
2025-26,1627936,Alex Caruso,1610612760,0.81,0.5,-0.31000000000000005,0.31000000000000005,25,62,-37,1.08,0.87,4.02,2.36,0.1,-0.1,0.93,0.52,0.8126,0.4964,0.82,1.28,1540,4205
2025-26,1630692,Jordan Goodwin,1610612756,0.3,0.16,-0.13999999999999999,0.13999999999999999,106,150,-44,0.43,0.58,1.04,0.68,0.11,-0.2,0.33,0.17,0.3001,0.1648,0.38,1.27,1952,6325
2025-26,1629723,John Konchar,1610612763,0.38,0.58,0.19999999999999996,0.19999999999999996,90,52,38,1.59,0.76,1.62,0.65,0.09,-0.06,0.44,0.6,0.3783,0.5751,0.76,1.21,1227,4616
2025-26,1642349,Ajay Mitchell,1610612760,0.23,0.16,-0.07,0.07,135,151,-16,0.2,0.54,1.4,1.2,0.08,-0.1,0.25,0.17,0.2344,0.1647,0.51,1.16,3136,6235
2025-26,1630183,Jaden McDaniels,1610612750,0.41,0.08,-0.32999999999999996,0.32999999999999996,84,201,-117,0.78,0.34,2.12,0.71,-0.06,-0.15,0.43,0.08,0.4077,0.0784,0.96,1.16,3724,9895
2025-26,201950,Jrue Holiday,1610612757,0.42,0.1,-0.31999999999999995,0.31999999999999995,83,186,-103,-0.24,0.51,1.51,3.13,0.07,-0.23,0.4724,0.1,0.4224,0.097,-0.15,1.14,1690,6537
2025-26,1626157,Karl-Anthony Towns,1610612752,-0.26,-0.14,0.12,0.12,324,290,34,-0.37,0.35,1.37,2,0.17,0.01,-0.28,-0.14,-0.2632,-0.1371,0.05,1.13,3530,9409
2025-26,1642867,Collin Murray-Boyles,1610612761,-0.21,0.1,0.31,0.31,300,187,113,0.34,0.62,-1.56,0.05,-0.3,-0.12,-0.24,0.1,-0.2142,0.0963,0.22,1.12,1680,5202
2025-26,1629731,Dean Wade,1610612739,0.2,0.18,-0.020000000000000018,0.020000000000000018,156,143,13,-0.05,0.57,-0.06,1.37,0.19,-0.1,0.22,0.19,0.2038,0.1834,0.28,1.09,2591,5515
2025-26,1628978,Donte DiVincenzo,1610612750,0.45,0.15,-0.30000000000000004,0.30000000000000004,75,159,-84,0.96,0.3,1.69,2.87,0.01,-0.26,0.47,0.15,0.4454,0.1472,1.13,1.09,3760,10628
2025-26,1631095,Jabari Smith Jr.,1610612745,0.23,0.16,-0.07,0.07,137,152,-15,0.47,0.29,1.38,-2.06,-0.33,-0.32,0.24,0.16,0.2262,0.1571,0.27,1.08,3397,11005
2025-26,1631221,Collin Gillespie,1610612756,0.41,0.11,-0.3,0.3,86,177,-91,0.66,0.34,1.91,3.11,0.07,-0.2,0.44,0.11,0.413,0.1077,0.51,1.07,2943,9235
2025-26,1630188,Jalen Smith,1610612741,-0.07,0.29,0.36,0.36,253,111,142,-0.15,0.63,0.57,3.55,0.04,0.01,-0.08,0.3,-0.071,0.2878,0.03,1.04,1578,4730
2025-26,1641765,Olivier-Maxence Prosper,1610612763,0.15,0.02,-0.13,0.13,173,227,-54,0.27,0.7,0,-0.53,-0.09,0.04,0.2,0.02,0.1494,0.0191,-0.01,1.02,652,4206
2025-26,203468,CJ McCollum,1610612764,-0.31,-0.12,0.19,0.19,343,282,61,0.04,0.31,0,1.65,-0.04,-0.21,-0.33,-0.12,-0.311,-0.1176,-0.51,1.02,3427,9636
2025-26,1629060,Rui Hachimura,1610612747,0.16,-0.09,-0.25,0.25,168,276,-108,0.22,0.37,-0.89,0.47,-0.23,-0.31,0.17,-0.09,0.1607,-0.0878,0.57,1.02,3308,8095
2025-26,1627884,Derrick Jones Jr.,1610612746,-0.47,0.4,0.87,0.87,379,84,295,0.48,0.53,-2.04,0.87,0.08,-0.1,-0.5374,0.41,-0.4674,0.3957,0.25,1.01,1335,5548
2025-26,1631248,Baylor Scheierman,1610612738,0.43,0.23,-0.19999999999999998,0.19999999999999998,80,125,-45,0.74,0.52,-0.55,0.05,-0.12,-0.15,0.51,0.24,0.4277,0.2316,0.16,1,1009,5523
2025-26,1642066,Myron Gardner,1610612748,0.07,0.9,0.8300000000000001,0.8300000000000001,204,20,184,0.59,1.51,-0.36,1.26,-0.01,0.01,0.1924,1,0.0736,0.898,0.06,0.99,124,1760
2025-26,1642843,Cooper Flagg,1610612742,-0.71,-0.05,0.6599999999999999,0.6599999999999999,435,260,175,-0.23,0.3,-3.48,0.29,0,-0.23,-0.75,-0.05,-0.7117,-0.049,-0.27,0.98,3781,9629
2025-26,1627751,Jakob Poeltl,1610612761,0.22,0.02,-0.2,0.2,148,228,-80,0.21,0.6,0.79,-0.46,-0.58,-0.29,0.24,0.02,0.22,0.0192,-0.01,0.98,2003,4662
2025-26,1641775,Jordan Walsh,1610612738,0.57,0.19,-0.37999999999999995,0.37999999999999995,51,138,-87,1.36,0.58,1.06,-1.09,0.14,0.01,0.63,0.2,0.5698,0.1919,1.28,0.95,1800,4729
2025-26,1642364,Jamir Watkins,1610612764,0.26,-0.04,-0.3,0.3,124,254,-130,0.62,0.62,0.09,3,-0.2,0,0.37,-0.04,0.2624,-0.0382,0.09,0.94,402,4360
2025-26,203084,Harrison Barnes,1610612759,0.13,-0.09,-0.22,0.22,178,277,-99,0.29,0.33,0.13,-0.81,-0.14,-0.16,0.14,-0.09,0.1318,-0.0878,0.2,0.91,3347,8147
2025-26,1641718,Keyonte George,1610612762,-0.22,0.1,0.32,0.32,308,188,120,-0.62,0.34,-2.5,-1.6,-0.04,-0.03,-0.23,0.1,-0.2187,0.0975,-0.28,0.9,3710,7785
2025-26,1631121,Bryce McGowens,1610612740,0.32,0.23,-0.09,0.09,101,126,-25,0.6,0.69,0.77,-0.05,-0.15,-0.11,0.37,0.24,0.321,0.2276,0.69,0.89,1117,3675
2025-26,1642928,Dylan Cardwell,1610612758,-0.2,0.28,0.48000000000000004,0.48000000000000004,298,113,185,-0.97,0.67,-0.45,2.1,0.36,-0.11,-0.39,0.29,-0.1955,0.2754,-0.12,0.89,370,3770
2025-26,1642844,Dylan Harper,1610612759,0.46,-0.18,-0.64,0.64,74,305,-231,0,0.4,1.11,1.51,0.04,-0.26,0.53,-0.19,0.4644,-0.1842,0.12,0.88,1505,6400
2025-26,1641709,Ausar Thompson,1610612765,0.3,-0.04,-0.33999999999999997,0.33999999999999997,109,255,-146,0.21,0.33,2.28,3.05,-0.19,-0.19,0.33,-0.04,0.3038,-0.039,0.12,0.87,2440,7625
2025-26,1642875,Maxime Raynaud,1610612758,-0.33,0.11,0.44,0.44,348,178,170,0.04,0.31,-0.82,-1.48,-0.48,-0.39,-0.37,0.11,-0.3305,0.1074,-0.03,0.86,1672,8186
2025-26,1630264,Anthony Gill,1610612764,0.12,0.38,0.26,0.26,180,87,93,1.21,0.6,0.8,1.85,-0.56,-0.25,0.3,0.4,0.1193,0.3811,0.18,0.85,142,4022
2025-26,1630643,Jay Huff,1610612754,0.3,0.2,-0.09999999999999998,0.09999999999999998,107,135,-28,0.36,0.34,0.92,-0.44,0.69,0,0.33,0.21,0.3026,0.2043,0.36,0.83,2104,7232
2025-26,1628970,Miles Bridges,1610612766,-0.07,-0.18,-0.10999999999999999,0.10999999999999999,257,306,-49,-0.42,0.25,-2.72,-1.03,0.14,0.02,-0.07,-0.18,-0.0666,-0.1763,-0.46,0.82,3768,9654
2025-26,1631108,Max Christie,1610612742,0.44,0.26,-0.18,0.18,77,117,-40,0.93,0.25,0.89,-1.89,-0.29,-0.41,0.47,0.27,0.4426,0.2643,1,0.8,3321,9321
2025-26,1630167,Obi Toppin,1610612754,0.13,-0.2,-0.33,0.33,179,316,-137,-0.13,1.2,0.73,-0.45,0.06,-0.13,0.2096,-0.22,0.1335,-0.1981,-0.02,0.8,351,1805
2025-26,203897,Zach LaVine,1610612758,-0.39,-0.04,0.35000000000000003,0.35000000000000003,363,256,107,0.35,0.46,-1.54,-0.45,-0.37,-0.37,-0.41,-0.0439,-0.3852,-0.0422,0.4,0.8,3035,4990
2025-26,1642281,Jaylon Tyson,1610612739,0.48,0.14,-0.33999999999999997,0.33999999999999997,69,168,-99,1.26,0.31,-0.35,0.03,0.14,-0.22,0.51,0.14,0.4752,0.1364,1.55,0.8,2799,7513
2025-26,1642285,Cam Spencer,1610612763,0.4,0.02,-0.38,0.38,88,229,-141,0.92,0.33,0.92,-0.06,-0.06,-0.11,0.43,0.02,0.3962,0.0194,1.54,0.78,2284,6894
2025-26,1630543,Isaiah Jackson,1610612754,0.07,0.16,0.09,0.09,202,153,49,0.45,0.58,-0.08,-0.13,-0.28,-0.04,0.08,0.17,0.0732,0.1615,0.49,0.77,2070,3814
2025-26,1631159,Leonard Miller,1610612750,-0.38,-1.16,-0.7799999999999999,0.7799999999999999,360,550,-190,-1.37,0.69,-0.28,4.09,-0.16,-0.18,-0.81,-1.24,-0.3803,-1.1645,-0.17,0.76,177,3086
2025-26,201942,DeMar DeRozan,1610612758,0.09,0.22,0.13,0.13,194,129,65,0.96,0.22,-0.94,-1.67,-0.03,-0.09,0.09,0.22,0.0856,0.2156,1.08,0.75,3919,9893
2025-26,1642854,Asa Newell,1610612737,0.22,0.32,0.1,0.1,143,103,40,1.37,0.96,0.54,0.49,0.08,-0.09,0.27,0.35,0.2161,0.3199,0.54,0.75,754,2129
2025-26,1631245,Quenton Jackson,1610612754,0.92,0.53,-0.39,0.39,16,57,-41,1.43,0.54,2.45,2.28,0.07,-0.03,1.24,0.56,0.9196,0.5325,0.44,0.74,618,3872
2025-26,1641757,Jordan Miller,1610612746,0.3,0.42,0.12,0.12,110,77,33,0.12,0.4,-0.28,-1.02,0.07,-0.02,0.46,0.44,0.3006,0.4237,-0.03,0.71,310,5199
2025-26,1631157,Ryan Rollins,1610612749,0.19,-0.01,-0.2,0.2,164,240,-76,0.17,0.21,2.27,2.58,0.08,-0.2,0.2,-0.01,0.1896,-0.0098,0,0.71,3651,9777
2025-26,1630696,Dru Smith,1610612748,0.83,0.3,-0.53,0.53,23,109,-86,0.86,0.41,0.9,-3.1,0.03,-0.01,0.91,0.31,0.835,0.2981,0.78,0.71,2188,4993
2025-26,1631217,Moussa Diabaté,1610612766,0.5,0.07,-0.43,0.43,65,208,-143,1.02,0.27,1.11,3.72,0.18,0.26,0.54,0.07,0.4957,0.0682,0.82,0.7,2171,7587
2025-26,1631103,Malaki Branham,1610612764,0.03,1.02,0.99,0.99,216,14,202,0.01,1.52,0.19,1.53,-0.15,-0.08,0.05,1.2071,0.0323,1.0217,0.01,0.66,417,1102
2025-26,1642914,Javon Small,1610612763,-0.16,-0.21,-0.04999999999999999,0.04999999999999999,285,319,-34,-0.83,0.53,0.45,0.34,-0.18,-0.08,-0.2443,-0.22,-0.1638,-0.2082,-0.17,0.66,407,3518
2025-26,1630191,Isaiah Stewart,1610612765,0.41,0.09,-0.31999999999999995,0.31999999999999995,85,193,-108,1.02,0.35,-0.29,-1.17,-0.07,-0.07,0.45,0.09,0.4143,0.0868,0.72,0.65,2213,5465
2025-26,1626162,Kelly Oubre Jr.,1610612755,-0.2,0.16,0.36,0.36,295,154,141,0.53,0.28,-1.1,0.11,-0.2,-0.18,-0.2211,0.16,-0.1986,0.1553,0.35,0.65,1768,6594
2025-26,1642864,Hugo González,1610612738,0.43,-0.3,-0.73,0.73,79,361,-282,0.76,0.44,2.78,5.04,0.03,-0.15,0.5,-0.31,0.4257,-0.296,0.31,0.64,1122,4219
2025-26,1631342,Daeqwon Plowden,1610612758,-0.09,-0.3,-0.21,0.21,265,362,-97,-0.51,0.51,-0.19,-0.96,-0.22,-0.3,-0.3664,-0.32,-0.0899,-0.3028,-0.05,0.64,65,3529
2025-26,1630168,Onyeka Okongwu,1610612737,0.38,-0.16,-0.54,0.54,92,300,-208,-0.1,0.19,-1.2,-0.96,-0.03,-0.08,0.4,-0.16,0.3792,-0.1568,0.04,0.63,3669,9769
2025-26,1631101,Shaedon Sharpe,1610612757,0.18,0.04,-0.13999999999999999,0.13999999999999999,165,217,-52,0.09,0.29,0.66,0.8,0.26,-0.07,0.19,0.04,0.1776,0.0388,0.35,0.63,2747,6330
2025-26,1641729,Brice Sensabaugh,1610612762,0.23,0.02,-0.21000000000000002,0.21000000000000002,139,230,-91,0.14,0.24,-1.53,0.21,0.1,-0.24,0.26,0.02,0.2335,0.0195,0.16,0.62,1694,7709
2025-26,1642377,Jaylen Wells,1610612763,-0.25,-0.12,0.13,0.13,318,283,35,0.78,0.24,1.31,1,-0.02,-0.1,-0.27,-0.12,-0.2535,-0.1169,1.13,0.62,2944,7600
2025-26,1630182,Josh Green,1610612766,0.23,0.13,-0.1,0.1,140,172,-32,-0.16,0.49,0,2.69,-0.17,-0.01,0.4844,0.14,0.2281,0.1326,0.13,0.61,85,3573
2025-26,1628988,Aaron Holiday,1610612745,0.23,-0.02,-0.25,0.25,136,245,-109,0.52,0.54,2.14,0.33,-0.27,-0.34,0.27,-0.02,0.2316,-0.0188,0.49,0.59,1145,3075
2025-26,1642419,Jamison Battle,1610612761,0.66,0.09,-0.5700000000000001,0.5700000000000001,40,194,-154,1.86,0.74,0.91,3.99,-0.48,-0.46,0.89,0.1,0.6641,0.0914,0.45,0.58,665,2138
2025-26,204456,T.J. McConnell,1610612754,0.27,0.21,-0.060000000000000026,0.060000000000000026,118,131,-13,1.5,0.4,2.43,0.64,0.2,-0.31,0.31,0.22,0.2657,0.2098,0.64,0.57,1150,4103
2025-26,1641740,Jaylen Clark,1610612750,-0.03,0.03,0.06,0.06,234,222,12,0.68,0.42,0.61,0.86,-0.05,-0.01,-0.03,0.03,-0.0265,0.0285,0.25,0.55,1413,3720
2025-26,1630639,A.J. Lawson,1610612761,0.03,-0.18,-0.21,0.21,215,307,-92,0.13,1.56,0,-2.26,0.08,-0.19,0.1472,-0.22,0.0348,-0.1785,0.02,0.55,52,860
2025-26,1629675,Naz Reid,1610612750,-0.54,0.18,0.72,0.72,393,144,249,-0.13,0.19,-2.7,0.82,-0.01,-0.21,-0.57,0.18,-0.5352,0.1759,0.05,0.55,3185,8666
2025-26,1641744,Zach Edey,1610612763,0.58,1.74,1.1600000000000001,1.1600000000000001,50,4,46,1.19,1.19,4.71,4.16,-0.16,-0.1,0.68,2.0374,0.5816,1.7426,0.55,0.55,1182,1182
2025-26,1630595,Cade Cunningham,1610612765,0.29,0.11,-0.18,0.18,113,179,-66,0.21,0.18,0.61,4.55,-0.01,-0.3,0.31,0.11,0.2928,0.1076,0.57,0.54,3517,8786
2025-26,2544,LeBron James,1610612747,-0.11,0.01,0.12,0.12,272,233,39,-0.21,0.19,-1.47,-1.09,0.05,-0.16,-0.13,0.01,-0.1135,0.0098,-0.44,0.53,1376,8209
2025-26,1629628,RJ Barrett,1610612761,-0.04,0,0.04,0.04,239,238,1,0.92,0.21,-1.06,0.39,-0.25,-0.21,-0.0443,0,-0.0407,0,0.75,0.52,2230,7279
2025-26,1630173,Precious Achiuwa,1610612758,-0.02,0,0.02,0.02,231,239,-8,0.13,0.21,0.76,1.33,-0.36,-0.34,-0.02,0,-0.0178,0,0.54,0.52,1538,7022
2025-26,1629023,P.J. Washington,1610612742,-0.14,0.03,0.17,0.17,276,223,53,0.53,0.21,-1,-0.12,-0.23,-0.29,-0.15,0.03,-0.1405,0.0292,0.34,0.52,2956,7232
2025-26,1641764,Brandin Podziemski,1610612744,-0.06,-0.15,-0.09,0.09,249,295,-46,0.22,0.16,0.08,-0.19,0.2,0.08,-0.06,-0.15,-0.0564,-0.147,0.17,0.52,3169,9658
2025-26,1629726,Garrison Mathews,1610612754,-0.52,0.83,1.35,1.35,389,23,366,0.53,1.43,0.87,1.03,0,0.16,-0.66,1.0311,-0.5182,0.8313,0.26,0.49,618,832
2025-26,1629599,Amir Coffey,1610612749,-0.27,0.13,0.4,0.4,330,173,157,-0.21,0.67,0.1,-0.09,-0.36,-0.07,-0.35,0.14,-0.2696,0.1269,-0.12,0.48,628,1942
2025-26,1631106,Tari Eason,1610612745,0.06,0.5,0.44,0.44,206,63,143,1.25,0.21,-0.69,0.09,-0.39,-0.45,0.0687,0.52,0.0577,0.5039,0.39,0.46,1204,6249
2025-26,1631117,Walker Kessler,1610612762,0.87,0.71,-0.16000000000000003,0.16000000000000003,20,38,-18,1.67,1.67,1.2,0.46,-0.06,0.22,1.1508,0.9322,0.8721,0.7065,0.46,0.46,626,626
2025-26,1630604,E.J. Liddell,1610612751,0.76,1.81,1.05,1.05,30,3,27,3.07,0.82,0.97,0.44,0.16,-0.01,1.926,2.07,0.7552,1.8133,0.34,0.44,129,1413
2025-26,1641707,Taylor Hendricks,1610612762,-0.15,-0.39,-0.24000000000000002,0.24000000000000002,280,398,-118,0.36,0.27,-0.69,-1.75,-0.21,-0.06,-0.18,-0.41,-0.1483,-0.3931,0.21,0.44,901,4638
2025-26,1642348,Justin Edwards,1610612755,-0.72,-0.51,0.20999999999999996,0.20999999999999996,437,442,-5,-1.5,0.3,-3.72,-3.05,-0.04,-0.26,-0.81,-0.54,-0.7166,-0.5148,-1.03,0.43,1542,4087
2025-26,1628976,Wendell Carter Jr.,1610612753,-0.1,-0.23,-0.13,0.13,266,326,-60,0.47,0.14,0.62,0.34,-0.15,-0.04,-0.11,-0.23,-0.1035,-0.2251,0.72,0.43,3187,9236
2025-26,1630611,Gui Santos,1610612744,-1.19,0.09,1.28,1.28,480,195,285,-1.66,0.21,-2.05,1.03,-0.06,0.05,-1.47,0.09,-1.187,0.087,-0.63,0.43,807,5854
2025-26,203648,Thanasis Antetokounmpo,1610612749,0.77,0.85,0.07999999999999996,0.07999999999999996,29,21,8,3.98,1.55,0.73,0.12,0.56,0.63,2.19,1.14,0.7725,0.8488,0.35,0.41,100,583
2025-26,1630166,Deni Avdija,1610612757,0.04,-0.03,-0.07,0.07,208,248,-40,0.69,0.12,1.49,-0.1,0.16,0.24,0.04,-0.03,0.0381,-0.0294,0.83,0.39,3917,9387
2025-26,1641710,Anthony Black,1610612753,-0.22,0.04,0.26,0.26,311,218,93,-0.3,0.15,0.96,0.73,-0.14,-0.15,-0.23,0.04,-0.216,0.039,-0.54,0.39,3107,7578
2025-26,1642907,Cedric Coward,1610612763,0.71,-0.15,-0.86,0.86,34,296,-262,0.55,0.17,2.51,2.01,-0.15,-0.15,0.76,-0.15,0.7142,-0.1456,0.58,0.38,3021,6655
2025-26,1642862,Liam McNeeley,1610612766,-0.36,0.11,0.47,0.47,356,180,176,0.79,0.69,1.87,2.73,-0.1,0.13,-0.43,0.12,-0.3597,0.1054,0.32,0.38,1024,1448
2025-26,1642954,Will Richard,1610612744,0.37,0.15,-0.22,0.22,93,160,-67,1.51,0.19,-1.91,-0.91,0.15,0.01,0.41,0.15,0.3717,0.1451,0.84,0.38,2079,5892
2025-26,203954,Joel Embiid,1610612755,0.15,0.02,-0.13,0.13,175,231,-56,-1.2,0.21,-0.77,1.01,0.62,0.14,0.17,0.02,0.1461,0.0192,-0.41,0.37,954,4989
2025-26,1630631,Jose Alvarado,1610612740,0.26,-0.03,-0.29000000000000004,0.29000000000000004,120,249,-129,0.54,0.18,1.62,2.04,-0.32,-0.39,0.28,-0.03,0.2595,-0.029,0.45,0.36,2467,5669
2025-26,1642357,David Jones Garcia,1610612759,0.3,1.3,1,1,108,7,101,1.95,1.97,2.53,3.43,-0.01,-0.11,0.49,2.0976,0.3033,1.3031,0.34,0.35,325,328
2025-26,1631128,Christian Braun,1610612743,0.11,-0.38,-0.49,0.49,189,393,-204,0,0.16,0.43,1.12,-0.15,-0.13,0.1295,-0.39,0.1128,-0.3773,0,0.33,1355,5939
2025-26,1629646,Charles Bassey,1610612763,-0.14,-0.3,-0.15999999999999998,0.15999999999999998,279,363,-84,-0.51,1.25,-0.12,-0.38,-0.19,0.15,-0.3348,-0.4,-0.1355,-0.2953,-0.06,0.32,136,564
2025-26,1641810,Antonio Reeves,1610612766,0.26,0.34,0.08000000000000002,0.08000000000000002,121,98,23,1.97,2.03,1.14,1.52,-0.11,-0.18,0.53,0.61,0.2643,0.3413,0.26,0.31,199,254
2025-26,202696,Nikola Vučević,1610612741,-0.27,-0.02,0.25,0.25,332,246,86,-0.27,0.12,-0.49,-0.56,-0.29,-0.21,-0.29,-0.02,-0.273,-0.0195,-0.36,0.3,3282,7638
2025-26,1642949,Yanic Konan Niederhäuser,1610612746,0.19,-0.13,-0.32,0.32,162,287,-125,0.76,0.46,-0.15,2.35,0.09,0.19,0.34,-0.15,0.1858,-0.1341,0.13,0.29,229,1691
2025-26,1641871,Duop Reath,1610612757,0.54,0.2,-0.34,0.34,57,136,-79,1.59,0.64,-0.23,-0.01,-0.13,-0.16,0.69,0.24,0.5392,0.2014,0.34,0.26,675,1043
2025-26,1626192,Pat Connaughton,1610612766,0.57,0.48,-0.08999999999999997,0.08999999999999997,53,67,-14,2.02,0.58,-0.18,-2.45,0.15,0.02,0.8144,0.57,0.5724,0.4822,0.44,0.25,486,1098
2025-26,1630623,Tyson Etienne,1610612751,-0.18,0.14,0.32,0.32,288,169,119,0.6,0.42,1.17,2.03,0.13,-0.06,-0.44,0.16,-0.1789,0.142,0.07,0.25,137,1577
2025-26,1631288,Jamal Cain,1610612753,-0.22,-0.86,-0.64,0.64,307,522,-215,-1.29,0.33,0.35,-1.81,-0.04,-0.13,-0.5645,-0.95,-0.2203,-0.862,-0.14,0.24,128,1958
2025-26,1631123,Jamaree Bouyea,1610612756,0.25,0.46,0.21000000000000002,0.21000000000000002,126,74,52,2.18,0.27,1.06,0.42,-0.05,-0.16,0.33,0.5,0.2452,0.4625,0.72,0.24,507,2468
2025-26,1641763,Julian Phillips,1610612741,0.25,0.21,-0.04000000000000001,0.04000000000000001,128,132,-4,0.9,0.37,1.79,0.88,0.12,-0.02,0.3,0.24,0.2467,0.2149,0.32,0.23,912,1710
2025-26,1628392,Isaiah Hartenstein,1610612760,-0.06,-0.14,-0.08000000000000002,0.08000000000000002,247,291,-44,0.55,0.14,-0.81,0.43,-0.27,-0.15,-0.0692,-0.15,-0.0635,-0.1438,0.53,0.23,2434,4629
2025-26,202691,Klay Thompson,1610612742,-0.12,0.01,0.13,0.13,274,234,40,-0.49,0.11,1.47,0.08,-0.08,-0.49,-0.13,0.01,-0.1198,0.0097,0.16,0.23,2450,6436
2025-26,1628380,Zach Collins,1610612741,0.21,0.48,0.27,0.27,152,68,84,-0.11,0.72,0,0.8,0.01,-0.01,0.3383,0.609,0.2109,0.4805,0.13,0.23,357,748
2025-26,203552,Seth Curry,1610612744,0.51,0.65,0.14,0.14,62,46,16,2.4,0.93,0.16,1.79,-0.02,-0.07,1.287,0.89,0.514,0.6491,0.27,0.23,133,539
2025-26,1631199,Ron Harper Jr.,1610612738,0.19,-0.16,-0.35,0.35,163,301,-138,1.12,0.48,0.09,-1.34,0.23,-0.09,0.6566,-0.19,0.1909,-0.1633,0.11,0.23,82,1223
2025-26,1628418,Thomas Bryant,1610612739,0.1,0.09,-0.010000000000000009,0.010000000000000009,191,196,-5,0.45,0.19,-1.28,1.37,0.22,0.08,0.13,0.1,0.1028,0.0937,0.23,0.21,762,2997
2025-26,201569,Eric Gordon,1610612755,0.25,0.1,-0.15,0.15,131,189,-58,0.51,1.19,-0.64,-1,-0.26,-0.29,0.46,0.1665,0.2523,0.1011,0.07,0.2,243,309
2025-26,1631216,Caleb Houstan,1610612737,-0.2,-0.05,0.15000000000000002,0.15000000000000002,296,261,35,-0.69,1.15,-1.13,-0.67,0.01,-0.02,-0.43,-0.08,-0.2019,-0.0491,-0.09,0.2,177,317
2025-26,1642275,Tidjane Salaün,1610612766,0.07,0.19,0.12,0.12,200,139,61,2.4,0.22,3.5,-1.2,-0.07,-0.07,0.09,0.21,0.0731,0.1939,0.81,0.19,812,2407
2025-26,203937,Kyle Anderson,1610612762,-0.03,0.16,0.19,0.19,236,155,81,1.11,0.15,1.28,1.38,-0.14,-0.14,-0.04,0.17,-0.031,0.1612,0.03,0.19,621,3650
2025-26,1630567,Scottie Barnes,1610612761,0.5,-0.11,-0.61,0.61,64,280,-216,0.29,0.05,1.3,2.85,0.05,-0.22,0.53,-0.11,0.5043,-0.1081,0.83,0.18,3924,11123
2025-26,1641725,Trey Alexander,1610612740,0.23,0.1,-0.13,0.13,141,190,-49,0.72,0.8,0.68,0.64,-0.2,-0.37,0.5537,0.14,0.228,0.0978,0.08,0.18,140,464
2025-26,1642866,Joan Beringer,1610612750,0.08,-0.03,-0.11,0.11,198,250,-52,0.51,0.34,-0.13,0.76,-0.28,0.08,0.1718,-0.04,0.0789,-0.0348,0.06,0.17,170,1336
2025-26,1631124,Julian Strawther,1610612743,-0.83,0.06,0.8899999999999999,0.8899999999999999,455,210,245,-1.85,0.13,-1.31,0.79,-0.04,-0.21,-1.33,0.06,-0.8272,0.0569,-0.34,0.17,407,3627
2025-26,1642939,Miles Kelly,1610612742,-0.08,0.02,0.1,0.1,260,232,28,-0.66,0.64,-0.12,-1.16,-0.3,-0.25,-0.358,0.03,-0.0826,0.0223,-0.04,0.16,68,576
